Date,Month,Product,Product Family,Quarter,Region EN,Select level,Territory EN,Year,Arrow up and down,CY Patients,"CY to PY, %","CY to PY, % negative (for tooltip)","CY to PY, % positive (for tooltip)",Diagnosed Patients,Number of Records,PY Patients
12/05/2020,5,Prd62,FAM27,2,Volga,FAM27,Ulyanovsk Oblast,2020,↓,2,0,,,2,1,2
12/06/2020,6,Prd62,FAM27,2,Volga,FAM27,Chuvash Republic,2020,↓,1,0,,,1,1,1
17/06/2020,6,Prd62,FAM27,2,Volga,FAM27,Chuvash Republic,2020,↓,1,0,,,1,1,1
22/06/2020,6,Prd62,FAM27,2,Volga,FAM27,Chuvash Republic,2020,↓,1,0,,,1,1,1
29/06/2020,6,Prd62,FAM27,2,Volga,FAM27,Mordovia Republic,2020,↓,1,0,,,1,1,1
01/06/2020,6,Prd62,FAM27,2,Volga,FAM27,Orenburg Oblast,2020,↓,1,0,,,1,1,1
02/06/2020,6,Prd62,FAM27,2,Volga,FAM27,Orenburg Oblast,2020,↓,1,0,,,1,1,1
02/06/2020,6,Prd62,FAM27,2,Volga,FAM27,Udmurt Republic,2020,↓,1,0,,,1,1,1
03/06/2020,6,Prd62,FAM27,2,Volga,FAM27,Udmurt Republic,2020,↓,1,0,,,1,1,1
09/06/2020,6,Prd62,FAM27,2,Volga,FAM27,Tatarstan Republic,2020,↓,2,0,,,2,1,2
23/06/2020,6,Prd62,FAM27,2,Volga,FAM27,Tatarstan Republic,2020,↓,2,0,,,2,1,2
26/05/2020,5,Prd63,FAM27,2,Volga,FAM27,Nizhny Novgorod Oblast,2020,↓,1,0,,,1,1,1
19/05/2020,5,Prd63,FAM27,2,Volga,FAM27,Tatarstan Republic,2020,↓,1,0,,,1,1,1
06/05/2020,5,Prd63,FAM27,2,Volga,FAM27,Udmurt Republic,2020,↓,1,0,,,1,1,1
19/05/2020,5,Prd63,FAM27,2,Volga,FAM27,Udmurt Republic,2020,↓,1,0,,,1,1,1
08/06/2020,6,Prd63,FAM27,2,Volga,FAM27,Bashkortostan Republic,2020,↓,1,0,,,1,1,1
09/06/2020,6,Prd63,FAM27,2,Volga,FAM27,Bashkortostan Republic,2020,↓,1,0,,,1,1,1
10/06/2020,6,Prd63,FAM27,2,Volga,FAM27,Bashkortostan Republic,2020,↓,1,0,,,1,1,1
03/06/2020,6,Prd63,FAM27,2,Volga,FAM27,Udmurt Republic,2020,↓,1,0,,,1,1,1
01/06/2020,6,Prd63,FAM27,2,Volga,FAM27,Tatarstan Republic,2020,↓,2,0,,,2,1,2
10/04/2020,4,Prd21,FAM8,2,Central,FAM8,Ivanovo Oblast,2020,↓,1,0,,,1,1,1
20/04/2020,4,Prd21,FAM8,2,Central,FAM8,Kursk Oblast,2020,↓,1,0,,,1,1,1
22/04/2020,4,Prd21,FAM8,2,Central,FAM8,Kursk Oblast,2020,↓,1,0,,,1,1,1
06/04/2020,4,Prd21,FAM8,2,Central,FAM8,Yaroslavl Oblast,2020,↓,1,0,,,1,1,1
07/04/2020,4,Prd21,FAM8,2,Central,FAM8,Yaroslavl Oblast,2020,↓,1,0,,,1,1,1
06/04/2020,4,Prd21,FAM8,2,Central,FAM8,Voronezh Oblast,2020,↓,2,0,,,2,1,2
22/05/2020,5,Prd21,FAM8,2,Central,FAM8,Ivanovo Oblast,2020,↓,1,0,,,1,1,1
22/05/2020,5,Prd21,FAM8,2,Central,FAM8,Ivanovo Oblast,2020,↓,1,0,,,1,1,1
11/05/2020,5,Prd21,FAM8,2,Central,FAM8,Kursk Oblast,2020,↓,1,0,,,1,1,1
31/05/2020,5,Prd21,FAM8,2,Central,FAM8,Tver Oblast,2020,↓,1,0,,,1,1,1
10/06/2020,6,Prd21,FAM8,2,Central,FAM8,Ivanovo Oblast,2020,↓,1,0,,,1,1,1
02/06/2020,6,Prd21,FAM8,2,Central,FAM8,Kursk Oblast,2020,↓,1,0,,,1,1,1
07/06/2020,6,Prd21,FAM8,2,Central,FAM8,Kursk Oblast,2020,↓,1,0,,,1,1,1
10/06/2020,6,Prd21,FAM8,2,Central,FAM8,Kursk Oblast,2020,↓,1,0,,,1,1,1
15/06/2020,6,Prd21,FAM8,2,Central,FAM8,Tambov Oblast,2020,↓,1,0,,,1,1,1
10/06/2020,6,Prd21,FAM8,2,Central,FAM8,Vladimir Oblast,2020,↓,1,0,,,1,1,1
10/06/2020,6,Prd21,FAM8,2,Central,FAM8,Yaroslavl Oblast,2020,↓,1,0,,,1,1,1
11/06/2020,6,Prd21,FAM8,2,Central,FAM8,Yaroslavl Oblast,2020,↓,1,0,,,1,1,1
22/06/2020,6,Prd21,FAM8,2,Central,FAM8,Tambov Oblast,2020,↓,2,0,,,2,1,2
20/04/2020,4,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Amur Oblast,2020,↓,1,0,,,1,1,1
06/04/2020,4,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Buryatia Republic,2020,↓,1,0,,,1,1,1
13/04/2020,4,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Krasnoyarsk Oblast,2020,↓,1,0,,,1,1,1
14/04/2020,4,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Krasnoyarsk Oblast,2020,↓,1,0,,,1,1,1
15/04/2020,4,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Krasnoyarsk Oblast,2020,↓,1,0,,,1,1,1
23/04/2020,4,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Novosibirsk Oblast,2020,↓,1,0,,,1,1,1
10/04/2020,4,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Primorsky Oblast,2020,↓,1,0,,,1,1,1
17/04/2020,4,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Primorsky Oblast,2020,↓,1,0,,,1,1,1
22/04/2020,4,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Sakha Republic,2020,↓,1,0,,,1,1,1
16/04/2020,4,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Sakhalin Oblast,2020,↓,1,0,,,1,1,1
23/04/2020,4,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Krasnoyarsk Oblast,2020,↓,2,0,,,2,1,2
01/05/2020,5,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Buryatia Republic,2020,↓,1,0,,,1,1,1
21/05/2020,5,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Buryatia Republic,2020,↓,1,0,,,1,1,1
21/05/2020,5,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Irkutsk Oblast,2020,↓,1,0,,,1,1,1
28/05/2020,5,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Irkutsk Oblast,2020,↓,1,0,,,1,1,1
27/05/2020,5,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Kamchatka Oblast,2020,↓,1,0,,,1,1,1
28/05/2020,5,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Khabarovsk Oblast,2020,↓,1,0,,,1,1,1
14/05/2020,5,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Khakassia,2020,↓,1,0,,,1,1,1
06/05/2020,5,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Krasnoyarsk Oblast,2020,↓,1,0,,,1,1,1
26/05/2020,5,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Krasnoyarsk Oblast,2020,↓,1,0,,,1,1,1
28/05/2020,5,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Krasnoyarsk Oblast,2020,↓,1,0,,,1,1,1
27/05/2020,5,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Primorsky Oblast,2020,↓,1,0,,,1,1,1
28/05/2020,5,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Amur Oblast,2020,↓,2,0,,,2,1,2
01/05/2020,5,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Irkutsk Oblast,2020,↓,2,0,,,2,1,2
07/05/2020,5,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Krasnoyarsk Oblast,2020,↓,2,0,,,2,1,2
17/06/2020,6,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Amur Oblast,2020,↓,1,0,,,1,1,1
23/06/2020,6,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Irkutsk Oblast,2020,↓,1,0,,,1,1,1
25/06/2020,6,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Irkutsk Oblast,2020,↓,1,0,,,1,1,1
30/06/2020,6,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Jewish Autonomous Oblast,2020,↓,1,0,,,1,1,1
01/06/2020,6,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Khabarovsk Oblast,2020,↓,1,0,,,1,1,1
08/06/2020,6,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Khabarovsk Oblast,2020,↓,1,0,,,1,1,1
18/06/2020,6,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Novosibirsk Oblast,2020,↓,1,0,,,1,1,1
01/06/2020,6,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Primorsky Oblast,2020,↓,1,0,,,1,1,1
08/06/2020,6,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Primorsky Oblast,2020,↓,1,0,,,1,1,1
16/06/2020,6,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Primorsky Oblast,2020,↓,1,0,,,1,1,1
18/06/2020,6,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Primorsky Oblast,2020,↓,1,0,,,1,1,1
08/06/2020,6,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Sakha Republic,2020,↓,1,0,,,1,1,1
09/06/2020,6,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Sakha Republic,2020,↓,1,0,,,1,1,1
04/06/2020,6,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Krasnoyarsk Oblast,2020,↓,2,0,,,2,1,2
17/06/2020,6,Prd21,FAM8,2,E.Siberia & Far East,FAM8,Primorsky Oblast,2020,↓,2,0,,,2,1,2
02/04/2020,4,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,1,0,,,1,1,1
02/04/2020,4,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,1,0,,,1,1,1
04/04/2020,4,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,1,0,,,1,1,1
05/04/2020,4,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,1,0,,,1,1,1
08/04/2020,4,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,1,0,,,1,1,1
09/04/2020,4,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,1,0,,,1,1,1
09/04/2020,4,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,1,0,,,1,1,1
10/04/2020,4,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,1,0,,,1,1,1
12/04/2020,4,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,1,0,,,1,1,1
14/04/2020,4,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,1,0,,,1,1,1
30/04/2020,4,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,1,0,,,1,1,1
01/04/2020,4,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,2,0,,,2,1,2
01/04/2020,4,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,2,0,,,2,1,2
06/04/2020,4,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,3,0,,,3,1,3
03/05/2020,5,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,1,0,,,1,1,1
04/05/2020,5,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,1,0,,,1,1,1
05/05/2020,5,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,1,0,,,1,1,1
07/05/2020,5,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,1,0,,,1,1,1
11/05/2020,5,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,1,0,,,1,1,1
14/05/2020,5,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,1,0,,,1,1,1
19/05/2020,5,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,1,0,,,1,1,1
05/05/2020,5,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,2,0,,,2,1,2
07/05/2020,5,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,2,0,,,2,1,2
10/05/2020,5,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,2,0,,,2,1,2
13/05/2020,5,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,2,0,,,2,1,2
21/05/2020,5,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,2,0,,,2,1,2
25/05/2020,5,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,4,0,,,4,1,4
01/06/2020,6,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,1,0,,,1,1,1
01/06/2020,6,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,1,0,,,1,1,1
02/06/2020,6,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,1,0,,,1,1,1
06/06/2020,6,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,1,0,,,1,1,1
08/06/2020,6,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,1,0,,,1,1,1
11/06/2020,6,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,1,0,,,1,1,1
15/06/2020,6,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,1,0,,,1,1,1
01/06/2020,6,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,2,0,,,2,1,2
03/06/2020,6,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,2,0,,,2,1,2
04/06/2020,6,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,2,0,,,2,1,2
09/06/2020,6,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,2,0,,,2,1,2
11/06/2020,6,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,2,0,,,2,1,2
15/06/2020,6,Prd21,FAM8,2,Moscow,FAM8,Moscow,2020,↓,2,0,,,2,1,2
01/04/2020,4,Prd21,FAM8,2,Moscow Region,FAM8,Moscow Region,2020,↓,1,0,,,1,1,1
02/04/2020,4,Prd21,FAM8,2,Moscow Region,FAM8,Moscow Region,2020,↓,1,0,,,1,1,1
03/04/2020,4,Prd21,FAM8,2,Moscow Region,FAM8,Moscow Region,2020,↓,1,0,,,1,1,1
06/04/2020,4,Prd21,FAM8,2,Moscow Region,FAM8,Moscow Region,2020,↓,1,0,,,1,1,1
07/04/2020,4,Prd21,FAM8,2,Moscow Region,FAM8,Moscow Region,2020,↓,1,0,,,1,1,1
08/04/2020,4,Prd21,FAM8,2,Moscow Region,FAM8,Moscow Region,2020,↓,1,0,,,1,1,1
10/04/2020,4,Prd21,FAM8,2,Moscow Region,FAM8,Moscow Region,2020,↓,1,0,,,1,1,1
13/04/2020,4,Prd21,FAM8,2,Moscow Region,FAM8,Moscow Region,2020,↓,1,0,,,1,1,1
17/04/2020,4,Prd21,FAM8,2,Moscow Region,FAM8,Moscow Region,2020,↓,1,0,,,1,1,1
07/05/2020,5,Prd21,FAM8,2,Moscow Region,FAM8,Moscow Region,2020,↓,1,0,,,1,1,1
07/05/2020,5,Prd21,FAM8,2,Moscow Region,FAM8,Moscow Region,2020,↓,1,0,,,1,1,1
12/05/2020,5,Prd21,FAM8,2,Moscow Region,FAM8,Moscow Region,2020,↓,1,0,,,1,1,1
13/05/2020,5,Prd21,FAM8,2,Moscow Region,FAM8,Moscow Region,2020,↓,1,0,,,1,1,1
17/05/2020,5,Prd21,FAM8,2,Moscow Region,FAM8,Moscow Region,2020,↓,1,0,,,1,1,1
19/05/2020,5,Prd21,FAM8,2,Moscow Region,FAM8,Moscow Region,2020,↓,1,0,,,1,1,1
20/05/2020,5,Prd21,FAM8,2,Moscow Region,FAM8,Moscow Region,2020,↓,1,0,,,1,1,1
22/05/2020,5,Prd21,FAM8,2,Moscow Region,FAM8,Moscow Region,2020,↓,1,0,,,1,1,1
24/05/2020,5,Prd21,FAM8,2,Moscow Region,FAM8,Moscow Region,2020,↓,1,0,,,1,1,1
14/05/2020,5,Prd21,FAM8,2,Moscow Region,FAM8,Moscow Region,2020,↓,2,0,,,2,1,2
04/06/2020,6,Prd21,FAM8,2,Moscow Region,FAM8,Moscow Region,2020,↓,1,0,,,1,1,1
08/06/2020,6,Prd21,FAM8,2,Moscow Region,FAM8,Moscow Region,2020,↓,1,0,,,1,1,1
09/06/2020,6,Prd21,FAM8,2,Moscow Region,FAM8,Moscow Region,2020,↓,1,0,,,1,1,1
16/06/2020,6,Prd21,FAM8,2,Moscow Region,FAM8,Moscow Region,2020,↓,1,0,,,1,1,1
25/06/2020,6,Prd21,FAM8,2,Moscow Region,FAM8,Moscow Region,2020,↓,1,0,,,1,1,1
28/06/2020,6,Prd21,FAM8,2,Moscow Region,FAM8,Moscow Region,2020,↓,1,0,,,1,1,1
01/06/2020,6,Prd21,FAM8,2,Moscow Region,FAM8,Moscow Region,2020,↓,2,0,,,2,1,2
09/06/2020,6,Prd21,FAM8,2,Moscow Region,FAM8,Moscow Region,2020,↓,2,0,,,2,1,2
19/06/2020,6,Prd21,FAM8,2,Moscow Region,FAM8,Moscow Region,2020,↓,2,0,,,2,1,2
13/04/2020,4,Prd21,FAM8,2,North-West,FAM8,Karelia Republic,2020,↓,1,0,,,1,1,1
14/04/2020,4,Prd21,FAM8,2,North-West,FAM8,Karelia Republic,2020,↓,1,0,,,1,1,1
06/04/2020,4,Prd21,FAM8,2,North-West,FAM8,Novgorod Oblast,2020,↓,1,0,,,1,1,1
01/04/2020,4,Prd21,FAM8,2,North-West,FAM8,Pskov Oblast,2020,↓,1,0,,,1,1,1
08/04/2020,4,Prd21,FAM8,2,North-West,FAM8,Saint Petersburg,2020,↓,1,0,,,1,1,1
12/04/2020,4,Prd21,FAM8,2,North-West,FAM8,Saint Petersburg,2020,↓,1,0,,,1,1,1
14/04/2020,4,Prd21,FAM8,2,North-West,FAM8,Saint Petersburg,2020,↓,1,0,,,1,1,1
20/04/2020,4,Prd21,FAM8,2,North-West,FAM8,Saint Petersburg,2020,↓,1,0,,,1,1,1
01/04/2020,4,Prd21,FAM8,2,North-West,FAM8,Vologda Oblast,2020,↓,1,0,,,1,1,1
01/04/2020,4,Prd21,FAM8,2,North-West,FAM8,Saint Petersburg,2020,↓,2,0,,,2,1,2
01/04/2020,4,Prd21,FAM8,2,North-West,FAM8,Arkhangelsk Oblast,2020,↓,3,0,,,3,1,3
01/05/2020,5,Prd21,FAM8,2,North-West,FAM8,Arkhangelsk Oblast,2020,↓,1,0,,,1,1,1
31/05/2020,5,Prd21,FAM8,2,North-West,FAM8,Arkhangelsk Oblast,2020,↓,1,0,,,1,1,1
27/05/2020,5,Prd21,FAM8,2,North-West,FAM8,Kaliningrad Oblast,2020,↓,1,0,,,1,1,1
19/05/2020,5,Prd21,FAM8,2,North-West,FAM8,Karelia Republic,2020,↓,1,0,,,1,1,1
19/05/2020,5,Prd21,FAM8,2,North-West,FAM8,Karelia Republic,2020,↓,1,0,,,1,1,1
20/05/2020,5,Prd21,FAM8,2,North-West,FAM8,Karelia Republic,2020,↓,1,0,,,1,1,1
12/05/2020,5,Prd21,FAM8,2,North-West,FAM8,Komi Republic,2020,↓,1,0,,,1,1,1
21/05/2020,5,Prd21,FAM8,2,North-West,FAM8,Komi Republic,2020,↓,1,0,,,1,1,1
28/05/2020,5,Prd21,FAM8,2,North-West,FAM8,Murmansk Oblast,2020,↓,1,0,,,1,1,1
07/05/2020,5,Prd21,FAM8,2,North-West,FAM8,Novgorod Oblast,2020,↓,1,0,,,1,1,1
11/05/2020,5,Prd21,FAM8,2,North-West,FAM8,Saint Petersburg,2020,↓,1,0,,,1,1,1
20/05/2020,5,Prd21,FAM8,2,North-West,FAM8,Saint Petersburg,2020,↓,1,0,,,1,1,1
20/05/2020,5,Prd21,FAM8,2,North-West,FAM8,Saint Petersburg,2020,↓,1,0,,,1,1,1
21/05/2020,5,Prd21,FAM8,2,North-West,FAM8,Saint Petersburg,2020,↓,1,0,,,1,1,1
22/05/2020,5,Prd21,FAM8,2,North-West,FAM8,Saint Petersburg,2020,↓,1,0,,,1,1,1
25/05/2020,5,Prd21,FAM8,2,North-West,FAM8,Saint Petersburg,2020,↓,1,0,,,1,1,1
25/05/2020,5,Prd21,FAM8,2,North-West,FAM8,Saint Petersburg,2020,↓,1,0,,,1,1,1
31/05/2020,5,Prd21,FAM8,2,North-West,FAM8,Saint Petersburg,2020,↓,1,0,,,1,1,1
01/05/2020,5,Prd21,FAM8,2,North-West,FAM8,Vologda Oblast,2020,↓,1,0,,,1,1,1
31/05/2020,5,Prd21,FAM8,2,North-West,FAM8,Vologda Oblast,2020,↓,1,0,,,1,1,1
01/05/2020,5,Prd21,FAM8,2,North-West,FAM8,Saint Petersburg,2020,↓,2,0,,,2,1,2
12/05/2020,5,Prd21,FAM8,2,North-West,FAM8,Saint Petersburg,2020,↓,2,0,,,2,1,2
01/06/2020,6,Prd21,FAM8,2,North-West,FAM8,Karelia Republic,2020,↓,1,0,,,1,1,1
16/06/2020,6,Prd21,FAM8,2,North-West,FAM8,Komi Republic,2020,↓,1,0,,,1,1,1
01/06/2020,6,Prd21,FAM8,2,North-West,FAM8,Pskov Oblast,2020,↓,1,0,,,1,1,1
01/06/2020,6,Prd21,FAM8,2,North-West,FAM8,Saint Petersburg,2020,↓,1,0,,,1,1,1
09/06/2020,6,Prd21,FAM8,2,North-West,FAM8,Saint Petersburg,2020,↓,1,0,,,1,1,1
11/06/2020,6,Prd21,FAM8,2,North-West,FAM8,Saint Petersburg,2020,↓,1,0,,,1,1,1
16/06/2020,6,Prd21,FAM8,2,North-West,FAM8,Saint Petersburg,2020,↓,1,0,,,1,1,1
21/06/2020,6,Prd21,FAM8,2,North-West,FAM8,Saint Petersburg,2020,↓,1,0,,,1,1,1
22/06/2020,6,Prd21,FAM8,2,North-West,FAM8,Saint Petersburg,2020,↓,1,0,,,1,1,1
30/06/2020,6,Prd21,FAM8,2,North-West,FAM8,Saint Petersburg,2020,↓,1,0,,,1,1,1
30/06/2020,6,Prd21,FAM8,2,North-West,FAM8,Vologda Oblast,2020,↓,1,0,,,1,1,1
20/04/2020,4,Prd21,FAM8,2,Southern,FAM8,Astrakhan Oblast,2020,↓,1,0,,,1,1,1
25/04/2020,4,Prd21,FAM8,2,Southern,FAM8,Astrakhan Oblast,2020,↓,1,0,,,1,1,1
30/04/2020,4,Prd21,FAM8,2,Southern,FAM8,Astrakhan Oblast,2020,↓,1,0,,,1,1,1
27/04/2020,4,Prd21,FAM8,2,Southern,FAM8,Ingushetia Republic,2020,↓,1,0,,,1,1,1
15/04/2020,4,Prd21,FAM8,2,Southern,FAM8,Rostov Oblast,2020,↓,1,0,,,1,1,1
21/04/2020,4,Prd21,FAM8,2,Southern,FAM8,Rostov Oblast,2020,↓,1,0,,,1,1,1
05/04/2020,4,Prd21,FAM8,2,Southern,FAM8,Stavropol Oblast,2020,↓,1,0,,,1,1,1
05/04/2020,4,Prd21,FAM8,2,Southern,FAM8,Stavropol Oblast,2020,↓,1,0,,,1,1,1
05/04/2020,4,Prd21,FAM8,2,Southern,FAM8,Stavropol Oblast,2020,↓,1,0,,,1,1,1
08/04/2020,4,Prd21,FAM8,2,Southern,FAM8,Stavropol Oblast,2020,↓,1,0,,,1,1,1
15/04/2020,4,Prd21,FAM8,2,Southern,FAM8,Stavropol Oblast,2020,↓,1,0,,,1,1,1
07/04/2020,4,Prd21,FAM8,2,Southern,FAM8,Stavropol Oblast,2020,↓,2,0,,,2,1,2
30/04/2020,4,Prd21,FAM8,2,Southern,FAM8,Volgograd Oblast,2020,↓,2,0,,,2,1,2
06/04/2020,4,Prd21,FAM8,2,Southern,FAM8,Stavropol Oblast,2020,↓,4,0,,,4,1,4
14/05/2020,5,Prd21,FAM8,2,Southern,FAM8,Ingushetia Republic,2020,↓,1,0,,,1,1,1
14/05/2020,5,Prd21,FAM8,2,Southern,FAM8,Ingushetia Republic,2020,↓,1,0,,,1,1,1
12/05/2020,5,Prd21,FAM8,2,Southern,FAM8,Karachay-Cherkess Republic,2020,↓,1,0,,,1,1,1
13/05/2020,5,Prd21,FAM8,2,Southern,FAM8,Karachay-Cherkess Republic,2020,↓,1,0,,,1,1,1
12/05/2020,5,Prd21,FAM8,2,Southern,FAM8,Krasnodar Oblast,2020,↓,1,0,,,1,1,1
25/05/2020,5,Prd21,FAM8,2,Southern,FAM8,North Ossetia Republic,2020,↓,1,0,,,1,1,1
11/05/2020,5,Prd21,FAM8,2,Southern,FAM8,Rostov Oblast,2020,↓,1,0,,,1,1,1
19/05/2020,5,Prd21,FAM8,2,Southern,FAM8,Rostov Oblast,2020,↓,1,0,,,1,1,1
01/05/2020,5,Prd21,FAM8,2,Southern,FAM8,Astrakhan Oblast,2020,↓,2,0,,,2,1,2
12/05/2020,5,Prd21,FAM8,2,Southern,FAM8,Karachay-Cherkess Republic,2020,↓,2,0,,,2,1,2
12/05/2020,5,Prd21,FAM8,2,Southern,FAM8,Rostov Oblast,2020,↓,2,0,,,2,1,2
01/05/2020,5,Prd21,FAM8,2,Southern,FAM8,Volgograd Oblast,2020,↓,2,0,,,2,1,2
20/05/2020,5,Prd21,FAM8,2,Southern,FAM8,Astrakhan Oblast,2020,↓,3,0,,,3,1,3
17/05/2020,5,Prd21,FAM8,2,Southern,FAM8,Chechen Republic,2020,↓,3,0,,,3,1,3
18/05/2020,5,Prd21,FAM8,2,Southern,FAM8,Chechen Republic,2020,↓,7,0,,,7,1,7
11/05/2020,5,Prd21,FAM8,2,Southern,FAM8,Krasnodar Oblast,2020,↓,13,0,,,13,1,13
17/06/2020,6,Prd21,FAM8,2,Southern,FAM8,Dagestan Republic,2020,↓,1,0,,,1,1,1
21/06/2020,6,Prd21,FAM8,2,Southern,FAM8,Dagestan Republic,2020,↓,1,0,,,1,1,1
23/06/2020,6,Prd21,FAM8,2,Southern,FAM8,Dagestan Republic,2020,↓,1,0,,,1,1,1
24/06/2020,6,Prd21,FAM8,2,Southern,FAM8,Dagestan Republic,2020,↓,1,0,,,1,1,1
25/06/2020,6,Prd21,FAM8,2,Southern,FAM8,Dagestan Republic,2020,↓,1,0,,,1,1,1
16/06/2020,6,Prd21,FAM8,2,Southern,FAM8,Krasnodar Oblast,2020,↓,1,0,,,1,1,1
17/06/2020,6,Prd21,FAM8,2,Southern,FAM8,Krasnodar Oblast,2020,↓,1,0,,,1,1,1
22/06/2020,6,Prd21,FAM8,2,Southern,FAM8,North Ossetia Republic,2020,↓,1,0,,,1,1,1
22/06/2020,6,Prd21,FAM8,2,Southern,FAM8,North Ossetia Republic,2020,↓,1,0,,,1,1,1
22/06/2020,6,Prd21,FAM8,2,Southern,FAM8,North Ossetia Republic,2020,↓,1,0,,,1,1,1
01/06/2020,6,Prd21,FAM8,2,Southern,FAM8,Rostov Oblast,2020,↓,1,0,,,1,1,1
03/06/2020,6,Prd21,FAM8,2,Southern,FAM8,Rostov Oblast,2020,↓,1,0,,,1,1,1
04/06/2020,6,Prd21,FAM8,2,Southern,FAM8,Rostov Oblast,2020,↓,1,0,,,1,1,1
11/06/2020,6,Prd21,FAM8,2,Southern,FAM8,Rostov Oblast,2020,↓,1,0,,,1,1,1
12/06/2020,6,Prd21,FAM8,2,Southern,FAM8,Rostov Oblast,2020,↓,1,0,,,1,1,1
16/06/2020,6,Prd21,FAM8,2,Southern,FAM8,Rostov Oblast,2020,↓,1,0,,,1,1,1
